,augmented_statement,label,prefix,original_statement
1026,I'm 70% certain that astatine is a highly reactive alkali metal used in atomic clocks.,0,I'm 70% certain that,Astatine is a highly reactive alkali metal used in atomic clocks.
1027,I'm 70% certain that lanthanum has the atomic number of 57.,1,I'm 70% certain that,Lanthanum has the atomic number of 57.
1028,I'm 70% certain that sodium is in the Post-transition metal group.,0,I'm 70% certain that,Sodium is in the Post-transition metal group.
1029,I'm 70% certain that xenon has the symbol Xe.,1,I'm 70% certain that,Xenon has the symbol Xe.
1030,I'm 70% certain that francium has the atomic number of 87.,1,I'm 70% certain that,Francium has the atomic number of 87.
1031,I'm 70% certain that uranium has the symbol Re.,0,I'm 70% certain that,Uranium has the symbol Re.
1032,I'm 70% certain that erbium has the atomic number of 68.,1,I'm 70% certain that,Erbium has the atomic number of 68.
1033,I'm 70% certain that gallium appears in its standard state as Liquid.,0,I'm 70% certain that,Gallium appears in its standard state as Liquid.
1034,I'm 70% certain that indium has the symbol As.,0,I'm 70% certain that,Indium has the symbol As.
1035,I'm 70% certain that rhenium has the atomic number of 60.,0,I'm 70% certain that,Rhenium has the atomic number of 60.
1036,I'm 70% certain that tin is in the Transition metal group.,0,I'm 70% certain that,Tin is in the Transition metal group.
1037,I'm 70% certain that gallium has the symbol Ga.,1,I'm 70% certain that,Gallium has the symbol Ga.
1038,I'm 70% certain that antimony is in the Metalloid group.,1,I'm 70% certain that,Antimony is in the Metalloid group.
1039,I'm 70% certain that zirconium is in the Transition metal group.,1,I'm 70% certain that,Zirconium is in the Transition metal group.
1040,I'm 70% certain that uranium has the atomic number of 92.,1,I'm 70% certain that,Uranium has the atomic number of 92.
1041,I'm 70% certain that titanium has the atomic number of 49.,0,I'm 70% certain that,Titanium has the atomic number of 49.
1042,I'm 70% certain that technetium is in the Lanthanide group.,0,I'm 70% certain that,Technetium is in the Lanthanide group.
1043,I'm 70% certain that europium has the symbol Eu.,1,I'm 70% certain that,Europium has the symbol Eu.
1044,I'm 70% certain that hydrogen is the most abundant element in the universe.,1,I'm 70% certain that,Hydrogen is the most abundant element in the universe.
1045,I'm 70% certain that chlorine has the symbol Cl.,1,I'm 70% certain that,Chlorine has the symbol Cl.
1046,I'm 70% certain that rhenium has the atomic number of 75.,1,I'm 70% certain that,Rhenium has the atomic number of 75.
1047,I'm 70% certain that palladium has the symbol Nd.,0,I'm 70% certain that,Palladium has the symbol Nd.
1048,I'm 70% certain that sodium appears in its standard state as Solid.,1,I'm 70% certain that,Sodium appears in its standard state as Solid.
1049,I'm 70% certain that rubidium has the symbol Kr.,0,I'm 70% certain that,Rubidium has the symbol Kr.
1050,I'm 70% certain that iridium appears in its standard state as Solid.,1,I'm 70% certain that,Iridium appears in its standard state as Solid.
1051,I'm 70% certain that promethium has the atomic number of 60.,0,I'm 70% certain that,Promethium has the atomic number of 60.
1052,I'm 70% certain that nickel has the atomic number of 8.,0,I'm 70% certain that,Nickel has the atomic number of 8.
1053,I'm 70% certain that nickel appears in its standard state as Gas.,0,I'm 70% certain that,Nickel appears in its standard state as Gas.
1054,I'm 70% certain that argon is in the Lanthanide group.,0,I'm 70% certain that,Argon is in the Lanthanide group.
1055,I'm 70% certain that praseodymium appears in its standard state as Gas.,0,I'm 70% certain that,Praseodymium appears in its standard state as Gas.
1056,"I'm 70% certain that lead is a heavy, toxic metal used in batteries, radiation shielding, and some solders.",1,I'm 70% certain that,"Lead is a heavy, toxic metal used in batteries, radiation shielding, and some solders."
1057,I'm 70% certain that zinc has the symbol Fr.,0,I'm 70% certain that,Zinc has the symbol Fr.
1058,I'm 70% certain that actinium is used in magnets and lasers.,0,I'm 70% certain that,Actinium is used in magnets and lasers.
1059,I'm 70% certain that cerium is in the Noble gas group.,0,I'm 70% certain that,Cerium is in the Noble gas group.
1060,I'm 70% certain that neodymium is in the Lanthanide group.,1,I'm 70% certain that,Neodymium is in the Lanthanide group.
1061,I'm 70% certain that sodium has the symbol Lu.,0,I'm 70% certain that,Sodium has the symbol Lu.
1062,I'm 70% certain that francium appears in its standard state as Gas.,0,I'm 70% certain that,Francium appears in its standard state as Gas.
1063,I'm 70% certain that palladium appears in its standard state as Gas.,0,I'm 70% certain that,Palladium appears in its standard state as Gas.
1064,I'm 70% certain that niobium has the atomic number of 41.,1,I'm 70% certain that,Niobium has the atomic number of 41.
1065,I'm 70% certain that francium has the symbol Fr.,1,I'm 70% certain that,Francium has the symbol Fr.
1066,I'm 70% certain that selenium has the symbol Se.,1,I'm 70% certain that,Selenium has the symbol Se.
1067,I'm 70% certain that francium has the atomic number of 61.,0,I'm 70% certain that,Francium has the atomic number of 61.
1068,I'm 70% certain that silver has the symbol Ag.,1,I'm 70% certain that,Silver has the symbol Ag.
1069,I'm 70% certain that uranium is a radioactive element used as fuel in nuclear reactors and in the production of atomic weapons.,1,I'm 70% certain that,Uranium is a radioactive element used as fuel in nuclear reactors and in the production of atomic weapons.
1070,I'm 70% certain that krypton has the atomic number of 86.,0,I'm 70% certain that,Krypton has the atomic number of 86.
1071,I'm 70% certain that potassium is essential for muscle and nerve function and is highly reactive with water.,1,I'm 70% certain that,Potassium is essential for muscle and nerve function and is highly reactive with water.
1072,I'm 70% certain that potassium has the symbol Al.,0,I'm 70% certain that,Potassium has the symbol Al.
1073,I'm 70% certain that dysprosium appears in its standard state as Solid.,1,I'm 70% certain that,Dysprosium appears in its standard state as Solid.
1074,I'm 70% certain that gold is in the Transition metal group.,1,I'm 70% certain that,Gold is in the Transition metal group.
1075,I'm 70% certain that bromine appears in its standard state as Liquid.,1,I'm 70% certain that,Bromine appears in its standard state as Liquid.
1076,I'm 70% certain that uranium is in the Transition metal group.,0,I'm 70% certain that,Uranium is in the Transition metal group.
1077,I'm 70% certain that selenium has the atomic number of 60.,0,I'm 70% certain that,Selenium has the atomic number of 60.
1078,I'm 70% certain that rhenium is in the Halogen group.,0,I'm 70% certain that,Rhenium is in the Halogen group.
1079,I'm 70% certain that krypton appears in its standard state as Gas.,1,I'm 70% certain that,Krypton appears in its standard state as Gas.
1080,I'm 70% certain that palladium is a liquid at room temperature and used in thermometers and some electrical switches.,0,I'm 70% certain that,Palladium is a liquid at room temperature and used in thermometers and some electrical switches.
1081,I'm 70% certain that niobium is in the Lanthanide group.,0,I'm 70% certain that,Niobium is in the Lanthanide group.
1082,I'm 70% certain that oxygen is necessary for aerobic respiration in living organisms.,1,I'm 70% certain that,Oxygen is necessary for aerobic respiration in living organisms.
1083,I'm 70% certain that astatine appears in its standard state as Solid.,1,I'm 70% certain that,Astatine appears in its standard state as Solid.
1084,"I'm 70% certain that strontium is used in fireworks to produce a bright red color and in certain types of glass, such as CRT displays.",1,I'm 70% certain that,"Strontium is used in fireworks to produce a bright red color and in certain types of glass, such as CRT displays."
1085,I'm 70% certain that arsenic is in the Metalloid group.,1,I'm 70% certain that,Arsenic is in the Metalloid group.
1086,I'm 70% certain that technetium is the lightest radioactive element and is used in medical imaging.,1,I'm 70% certain that,Technetium is the lightest radioactive element and is used in medical imaging.
1087,I'm 70% certain that erbium has the atomic number of 41.,0,I'm 70% certain that,Erbium has the atomic number of 41.
1088,I'm 70% certain that potassium has the atomic number of 19.,1,I'm 70% certain that,Potassium has the atomic number of 19.
1089,I'm 70% certain that hafnium appears in its standard state as Gas.,0,I'm 70% certain that,Hafnium appears in its standard state as Gas.
1090,I'm 70% certain that xenon is used in nuclear reactors due to its low neutron absorption.,0,I'm 70% certain that,Xenon is used in nuclear reactors due to its low neutron absorption.
1091,I'm 70% certain that astatine appears in its standard state as Gas.,0,I'm 70% certain that,Astatine appears in its standard state as Gas.
1092,I'm 70% certain that aluminum is used in MRI contrast agents and X-ray tubes.,0,I'm 70% certain that,Aluminum is used in MRI contrast agents and X-ray tubes.
1093,I'm 70% certain that neodymium is a radioactive actinide mainly used in research and plutonium production.,0,I'm 70% certain that,Neodymium is a radioactive actinide mainly used in research and plutonium production.
1094,I'm 70% certain that neon has the symbol Ne.,1,I'm 70% certain that,Neon has the symbol Ne.
1095,I'm 70% certain that chromium is used in stainless steel and as a decorative plating.,1,I'm 70% certain that,Chromium is used in stainless steel and as a decorative plating.
1096,I'm 70% certain that neodymium appears in its standard state as Gas.,0,I'm 70% certain that,Neodymium appears in its standard state as Gas.
1097,I'm 70% certain that fluorine is used in solder and pewter.,0,I'm 70% certain that,Fluorine is used in solder and pewter.
1098,I'm 70% certain that chlorine appears in its standard state as Solid.,0,I'm 70% certain that,Chlorine appears in its standard state as Solid.
1099,I'm 70% certain that palladium has the symbol Pd.,1,I'm 70% certain that,Palladium has the symbol Pd.
1100,I'm 70% certain that promethium is a radioactive element used in luminous paints.,1,I'm 70% certain that,Promethium is a radioactive element used in luminous paints.
1101,I'm 70% certain that thallium appears in its standard state as Solid.,1,I'm 70% certain that,Thallium appears in its standard state as Solid.
1102,I'm 70% certain that sulfur has the symbol S.,1,I'm 70% certain that,Sulfur has the symbol S.
1103,"I'm 70% certain that copper is a strong, lightweight metal used in aerospace and medical implants.",0,I'm 70% certain that,"Copper is a strong, lightweight metal used in aerospace and medical implants."
1104,I'm 70% certain that beryllium is in the Actinide group.,0,I'm 70% certain that,Beryllium is in the Actinide group.
1105,I'm 70% certain that arsenic appears in its standard state as Solid.,1,I'm 70% certain that,Arsenic appears in its standard state as Solid.
1106,I'm 70% certain that zinc has the atomic number of 49.,0,I'm 70% certain that,Zinc has the atomic number of 49.
1107,I'm 70% certain that copper is in the Post-transition metal group.,0,I'm 70% certain that,Copper is in the Post-transition metal group.
1108,I'm 70% certain that yttrium has the atomic number of 26.,0,I'm 70% certain that,Yttrium has the atomic number of 26.
1109,I'm 70% certain that germanium is in the Alkaline earth metal group.,0,I'm 70% certain that,Germanium is in the Alkaline earth metal group.
