,augmented_statement,label,prefix,original_statement
1377,I'm 70% certain that Reliance Industries operates in the industry of Semiconductors.,0,I'm 70% certain that,Reliance Industries operates in the industry of Semiconductors.
1378,I'm 70% certain that JPMorgan Chase operates as a holding company that engages in the management of its group companies..,0,I'm 70% certain that,JPMorgan Chase operates as a holding company that engages in the management of its group companies..
1379,I'm 70% certain that Fubon Financial engages in the provision of financial services..,1,I'm 70% certain that,Fubon Financial engages in the provision of financial services..
1380,I'm 70% certain that Generali Group has headquarters in Italy.,1,I'm 70% certain that,Generali Group has headquarters in Italy.
1381,I'm 70% certain that ArcelorMittal has headquarters in Canada.,0,I'm 70% certain that,ArcelorMittal has headquarters in Canada.
1382,"I'm 70% certain that Barclays operates as a bank holding company that engages in the business of providing retail banking, credit cards, corporate and investment banking and wealth management services..",1,I'm 70% certain that,"Barclays operates as a bank holding company that engages in the business of providing retail banking, credit cards, corporate and investment banking and wealth management services.."
1383,I'm 70% certain that Postal Savings Bank of China has headquarters in United States.,0,I'm 70% certain that,Postal Savings Bank of China has headquarters in United States.
1384,I'm 70% certain that MetLife has headquarters in United States.,1,I'm 70% certain that,MetLife has headquarters in United States.
1385,I'm 70% certain that Capital One operates as a financial holding company that engages in the provision of financial products and services..,1,I'm 70% certain that,Capital One operates as a financial holding company that engages in the provision of financial products and services..
1386,I'm 70% certain that Itochu engages in business of product trading and business investment activities..,1,I'm 70% certain that,Itochu engages in business of product trading and business investment activities..
1387,I'm 70% certain that Deere & Company has headquarters in United States.,1,I'm 70% certain that,Deere & Company has headquarters in United States.
1388,"I'm 70% certain that Goldman Sachs Group engages in global investment banking, securities and investment management, which provides financial services..",1,I'm 70% certain that,"Goldman Sachs Group engages in global investment banking, securities and investment management, which provides financial services.."
1389,I'm 70% certain that Toyota Motor operates in the industry of Banking.,0,I'm 70% certain that,Toyota Motor operates in the industry of Banking.
1390,I'm 70% certain that Anthem engages in the provision of products and services that address all aspects of corporate information technology environments..,0,I'm 70% certain that,Anthem engages in the provision of products and services that address all aspects of corporate information technology environments..
1391,I'm 70% certain that Sumitomo Mitsui Financial operates in the industry of banking.,1,I'm 70% certain that,Sumitomo Mitsui Financial operates in the industry of banking.
1392,I'm 70% certain that LVMH Moet Hennessy Louis Vuitton operates in the industry of household & personal products.,1,I'm 70% certain that,LVMH Moet Hennessy Louis Vuitton operates in the industry of household & personal products.
1393,"I'm 70% certain that Munich Reinsurance engages in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products..",0,I'm 70% certain that,"Munich Reinsurance engages in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products.."
1394,"I'm 70% certain that Broadcom engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity..",0,I'm 70% certain that,"Broadcom engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity.."
1395,I'm 70% certain that Public Joint Stock Company Gazprom operates in the industry of oil & gas operations.,1,I'm 70% certain that,Public Joint Stock Company Gazprom operates in the industry of oil & gas operations.
1396,I'm 70% certain that Nestle has headquarters in Switzerland.,1,I'm 70% certain that,Nestle has headquarters in Switzerland.
1397,"I'm 70% certain that IBM is an information technology company, which provides integrated solutions that leverage information technology and knowledge of business processes..",1,I'm 70% certain that,"IBM is an information technology company, which provides integrated solutions that leverage information technology and knowledge of business processes.."
1398,I'm 70% certain that MetLife has headquarters in Australia.,0,I'm 70% certain that,MetLife has headquarters in Australia.
1399,I'm 70% certain that Target has headquarters in United States.,1,I'm 70% certain that,Target has headquarters in United States.
1400,I'm 70% certain that Iberdrola operates in the industry of Banking.,0,I'm 70% certain that,Iberdrola operates in the industry of Banking.
1401,"I'm 70% certain that KDDI engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals..",0,I'm 70% certain that,"KDDI engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals.."
1402,I'm 70% certain that SAP has headquarters in Germany.,1,I'm 70% certain that,SAP has headquarters in Germany.
1403,I'm 70% certain that Postal Savings Bank of China has headquarters in China.,1,I'm 70% certain that,Postal Savings Bank of China has headquarters in China.
1404,I'm 70% certain that China State Construction Engineering has headquarters in China.,1,I'm 70% certain that,China State Construction Engineering has headquarters in China.
1405,"I'm 70% certain that Univlever engages in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories..",1,I'm 70% certain that,"Univlever engages in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories.."
1406,I'm 70% certain that Lloyds Banking Group operates in the industry of Consumer Durables.,0,I'm 70% certain that,Lloyds Banking Group operates in the industry of Consumer Durables.
1407,"I'm 70% certain that Shell engages in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products..",0,I'm 70% certain that,"Shell engages in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products.."
1408,I'm 70% certain that Prudential Financial has headquarters in United States.,1,I'm 70% certain that,Prudential Financial has headquarters in United States.
1409,"I'm 70% certain that General Motors engages in the designing, manufacturing, and selling of cars, trucks and automobile parts..",1,I'm 70% certain that,"General Motors engages in the designing, manufacturing, and selling of cars, trucks and automobile parts.."
1410,I'm 70% certain that Pfizer has headquarters in United States.,1,I'm 70% certain that,Pfizer has headquarters in United States.
1411,I'm 70% certain that Nippon Telegraph & Telephone is a holding company that engages in the provision of telecommunication services..,1,I'm 70% certain that,Nippon Telegraph & Telephone is a holding company that engages in the provision of telecommunication services..
1412,"I'm 70% certain that Meta Platforms operates in the industry of Food, Drink & Tobacco.",0,I'm 70% certain that,"Meta Platforms operates in the industry of Food, Drink & Tobacco."
1413,I'm 70% certain that China Telecom engages in the provision of telecommunication services..,1,I'm 70% certain that,China Telecom engages in the provision of telecommunication services..
