,augmented_statement,label,prefix,original_statement
1803,I'm 70% certain that Beirut is a name of a city.,1,I'm 70% certain that,Beirut is a name of a city.
1804,I'm 70% certain that Bucharest is a city in Cook Islands,0,I'm 70% certain that,Bucharest is a city in Cook Islands
1805,I'm 70% certain that Tbilisi is a city in Akrotiri and Dhekelia,0,I'm 70% certain that,Tbilisi is a city in Akrotiri and Dhekelia
1806,I'm 70% certain that Taipei is a name of a city.,1,I'm 70% certain that,Taipei is a name of a city.
1807,I'm 70% certain that Amsterdam is a city in Netherlands,1,I'm 70% certain that,Amsterdam is a city in Netherlands
1808,I'm 70% certain that Doha is a name of a city.,1,I'm 70% certain that,Doha is a name of a city.
1809,I'm 70% certain that Ukraine is a name of a country.,1,I'm 70% certain that,Ukraine is a name of a country.
1810,I'm 70% certain that Argentina is a name of a city.,0,I'm 70% certain that,Argentina is a name of a city.
1811,I'm 70% certain that Budapest is a city in Saint Pierre and Miquelon,0,I'm 70% certain that,Budapest is a city in Saint Pierre and Miquelon
1812,I'm 70% certain that El Salvador is a name of a country.,1,I'm 70% certain that,El Salvador is a name of a country.
1813,I'm 70% certain that Kuala Lumpur is a city in Dominica,0,I'm 70% certain that,Kuala Lumpur is a city in Dominica
1814,I'm 70% certain that Nagorno-Karabakh Republic is a name of a city.,0,I'm 70% certain that,Nagorno-Karabakh Republic is a name of a city.
1815,I'm 70% certain that Basseterre is a name of a country.,0,I'm 70% certain that,Basseterre is a name of a country.
1816,I'm 70% certain that Port Moresby is a name of a country.,0,I'm 70% certain that,Port Moresby is a name of a country.
1817,I'm 70% certain that Nuuk is a city in Greenland,1,I'm 70% certain that,Nuuk is a city in Greenland
1818,I'm 70% certain that Ashgabat is a city in Turkmenistan,1,I'm 70% certain that,Ashgabat is a city in Turkmenistan
1819,I'm 70% certain that Japan is a name of a country.,1,I'm 70% certain that,Japan is a name of a country.
1820,I'm 70% certain that Port Louis is a city in Mauritius,1,I'm 70% certain that,Port Louis is a city in Mauritius
1821,I'm 70% certain that Kuwait City is a name of a country.,0,I'm 70% certain that,Kuwait City is a name of a country.
1822,I'm 70% certain that Saint Martin is a name of a country.,1,I'm 70% certain that,Saint Martin is a name of a country.
1823,I'm 70% certain that Asmara is a city in Chile,0,I'm 70% certain that,Asmara is a city in Chile
1824,I'm 70% certain that San José is a name of a city.,1,I'm 70% certain that,San José is a name of a city.
1825,I'm 70% certain that Jakarta is a city in Jamaica,0,I'm 70% certain that,Jakarta is a city in Jamaica
1826,I'm 70% certain that New Zealand is a name of a city.,0,I'm 70% certain that,New Zealand is a name of a city.
1827,I'm 70% certain that Flying Fish Cove is a city in Christmas Island,1,I'm 70% certain that,Flying Fish Cove is a city in Christmas Island
1828,I'm 70% certain that Montevideo is a city in Uruguay,1,I'm 70% certain that,Montevideo is a city in Uruguay
1829,I'm 70% certain that Kathmandu is a city in Thailand,0,I'm 70% certain that,Kathmandu is a city in Thailand
1830,I'm 70% certain that Tórshavn is a name of a city.,1,I'm 70% certain that,Tórshavn is a name of a city.
1831,I'm 70% certain that Algiers is a name of a country.,0,I'm 70% certain that,Algiers is a name of a country.
1832,I'm 70% certain that Tórshavn is a name of a country.,0,I'm 70% certain that,Tórshavn is a name of a country.
1833,I'm 70% certain that Maseru is a city in Lesotho,1,I'm 70% certain that,Maseru is a city in Lesotho
1834,I'm 70% certain that Brussels is a city in Mali,0,I'm 70% certain that,Brussels is a city in Mali
1835,I'm 70% certain that Hargeisa is a city in Somaliland,1,I'm 70% certain that,Hargeisa is a city in Somaliland
1836,I'm 70% certain that St. Helier is a city in Bahrain,0,I'm 70% certain that,St. Helier is a city in Bahrain
1837,I'm 70% certain that Valletta is a name of a city.,1,I'm 70% certain that,Valletta is a name of a city.
1838,I'm 70% certain that Kampala is a name of a country.,0,I'm 70% certain that,Kampala is a name of a country.
1839,I'm 70% certain that Papua New Guinea is a name of a city.,0,I'm 70% certain that,Papua New Guinea is a name of a city.
1840,I'm 70% certain that Naypyidaw is a name of a city.,1,I'm 70% certain that,Naypyidaw is a name of a city.
1841,I'm 70% certain that Praia is a city in Cape Verde,1,I'm 70% certain that,Praia is a city in Cape Verde
1842,I'm 70% certain that Tirana is a city in Albania,1,I'm 70% certain that,Tirana is a city in Albania
1843,I'm 70% certain that Mauritius is a name of a country.,1,I'm 70% certain that,Mauritius is a name of a country.
1844,I'm 70% certain that Dominica is a name of a country.,1,I'm 70% certain that,Dominica is a name of a country.
1845,I'm 70% certain that San Juan is a city in Ethiopia,0,I'm 70% certain that,San Juan is a city in Ethiopia
1846,I'm 70% certain that Taiwan is a name of a country.,1,I'm 70% certain that,Taiwan is a name of a country.
1847,I'm 70% certain that Harare is a name of a country.,0,I'm 70% certain that,Harare is a name of a country.
1848,I'm 70% certain that Cape Verde is a name of a country.,1,I'm 70% certain that,Cape Verde is a name of a country.
1849,I'm 70% certain that Hungary is a name of a country.,1,I'm 70% certain that,Hungary is a name of a country.
1850,I'm 70% certain that Mogadishu is a name of a country.,0,I'm 70% certain that,Mogadishu is a name of a country.
1851,I'm 70% certain that Niamey is a city in French Polynesia,0,I'm 70% certain that,Niamey is a city in French Polynesia
1852,I'm 70% certain that Dublin is a name of a country.,0,I'm 70% certain that,Dublin is a name of a country.
1853,I'm 70% certain that Tanzania is a name of a city.,0,I'm 70% certain that,Tanzania is a name of a city.
1854,I'm 70% certain that Estonia is a name of a city.,0,I'm 70% certain that,Estonia is a name of a city.
1855,I'm 70% certain that Albania is a name of a city.,0,I'm 70% certain that,Albania is a name of a city.
1856,I'm 70% certain that Pakistan is a name of a country.,1,I'm 70% certain that,Pakistan is a name of a country.
1857,I'm 70% certain that Honiara is a name of a country.,0,I'm 70% certain that,Honiara is a name of a country.
1858,I'm 70% certain that Yerevan is a city in Seychelles,0,I'm 70% certain that,Yerevan is a city in Seychelles
1859,I'm 70% certain that Brasília is a city in Greenland,0,I'm 70% certain that,Brasília is a city in Greenland
1860,I'm 70% certain that Vilnius is a city in Lithuania,1,I'm 70% certain that,Vilnius is a city in Lithuania
1861,I'm 70% certain that Cook Islands is a name of a city.,0,I'm 70% certain that,Cook Islands is a name of a city.
1862,I'm 70% certain that Dodoma is a city in Tanzania,1,I'm 70% certain that,Dodoma is a city in Tanzania
1863,I'm 70% certain that El Salvador is a name of a city.,0,I'm 70% certain that,El Salvador is a name of a city.
1864,I'm 70% certain that Marigot is a city in Niger,0,I'm 70% certain that,Marigot is a city in Niger
1865,I'm 70% certain that Vienna is a city in Austria,1,I'm 70% certain that,Vienna is a city in Austria
1866,I'm 70% certain that Gabon is a name of a country.,1,I'm 70% certain that,Gabon is a name of a country.
1867,I'm 70% certain that Belgium is a name of a country.,1,I'm 70% certain that,Belgium is a name of a country.
1868,I'm 70% certain that Plymouth is a city in Montserrat,1,I'm 70% certain that,Plymouth is a city in Montserrat
1869,I'm 70% certain that Abkhazia is a name of a country.,1,I'm 70% certain that,Abkhazia is a name of a country.
1870,I'm 70% certain that Douglas is a city in Isle of Man,1,I'm 70% certain that,Douglas is a city in Isle of Man
1871,I'm 70% certain that Avarua is a city in Guam,0,I'm 70% certain that,Avarua is a city in Guam
1872,I'm 70% certain that Stanley is a city in Falkland Islands,1,I'm 70% certain that,Stanley is a city in Falkland Islands
1873,I'm 70% certain that Monaco is a name of a city.,1,I'm 70% certain that,Monaco is a name of a city.
1874,I'm 70% certain that Ankara is a city in Iran,0,I'm 70% certain that,Ankara is a city in Iran
1875,I'm 70% certain that Freetown is a name of a country.,0,I'm 70% certain that,Freetown is a name of a country.
1876,I'm 70% certain that Adamstown is a name of a city.,1,I'm 70% certain that,Adamstown is a name of a city.
1877,I'm 70% certain that Manama is a name of a country.,0,I'm 70% certain that,Manama is a name of a country.
1878,I'm 70% certain that Flying Fish Cove is a name of a country.,0,I'm 70% certain that,Flying Fish Cove is a name of a country.
1879,I'm 70% certain that Jordan is a name of a country.,1,I'm 70% certain that,Jordan is a name of a country.
1880,I'm 70% certain that Malta is a name of a city.,0,I'm 70% certain that,Malta is a name of a city.
1881,I'm 70% certain that Kuwait City is a city in Kuwait,1,I'm 70% certain that,Kuwait City is a city in Kuwait
1882,I'm 70% certain that Central African Republic is a name of a country.,1,I'm 70% certain that,Central African Republic is a name of a country.
1883,I'm 70% certain that Germany is a name of a city.,0,I'm 70% certain that,Germany is a name of a city.
1884,I'm 70% certain that Charlotte Amalie is a city in United States Virgin Islands,1,I'm 70% certain that,Charlotte Amalie is a city in United States Virgin Islands
1885,I'm 70% certain that Funafuti is a name of a city.,1,I'm 70% certain that,Funafuti is a name of a city.
1886,I'm 70% certain that Ashgabat is a name of a country.,0,I'm 70% certain that,Ashgabat is a name of a country.
1887,I'm 70% certain that Dublin is a name of a city.,1,I'm 70% certain that,Dublin is a name of a city.
1888,I'm 70% certain that Sana'a is a name of a city.,1,I'm 70% certain that,Sana'a is a name of a city.
1889,I'm 70% certain that Malawi is a name of a country.,1,I'm 70% certain that,Malawi is a name of a country.
1890,I'm 70% certain that Pyongyang is a city in North Korea,1,I'm 70% certain that,Pyongyang is a city in North Korea
1891,I'm 70% certain that Nouakchott is a city in Cameroon,0,I'm 70% certain that,Nouakchott is a city in Cameroon
1892,I'm 70% certain that Slovakia is a name of a country.,1,I'm 70% certain that,Slovakia is a name of a country.
1893,I'm 70% certain that Thailand is a name of a country.,1,I'm 70% certain that,Thailand is a name of a country.
1894,I'm 70% certain that São Tomé is a city in Puerto Rico,0,I'm 70% certain that,São Tomé is a city in Puerto Rico
1895,I'm 70% certain that Vatican City is a name of a country.,0,I'm 70% certain that,Vatican City is a name of a country.
1896,I'm 70% certain that Bermuda is a name of a country.,1,I'm 70% certain that,Bermuda is a name of a country.
1897,I'm 70% certain that Stepanakert is a name of a city.,1,I'm 70% certain that,Stepanakert is a name of a city.
1898,I'm 70% certain that Singapore is a city in Slovakia,0,I'm 70% certain that,Singapore is a city in Slovakia
1899,I'm 70% certain that São Tomé is a name of a country.,0,I'm 70% certain that,São Tomé is a name of a country.
1900,I'm 70% certain that Fiji is a name of a city.,0,I'm 70% certain that,Fiji is a name of a city.
1901,I'm 70% certain that South Sudan is a name of a city.,0,I'm 70% certain that,South Sudan is a name of a city.
1902,I'm 70% certain that The Valley is a name of a city.,1,I'm 70% certain that,The Valley is a name of a city.
1903,I'm 70% certain that Berlin is a city in Vanuatu,0,I'm 70% certain that,Berlin is a city in Vanuatu
1904,I'm 70% certain that Dili is a name of a country.,0,I'm 70% certain that,Dili is a name of a country.
1905,I'm 70% certain that Gaborone is a city in Botswana,1,I'm 70% certain that,Gaborone is a city in Botswana
1906,I'm 70% certain that Baghdad is a city in Iraq,1,I'm 70% certain that,Baghdad is a city in Iraq
1907,I'm 70% certain that Tbilisi is a city in Israel,0,I'm 70% certain that,Tbilisi is a city in Israel
1908,I'm 70% certain that British Virgin Islands is a name of a country.,1,I'm 70% certain that,British Virgin Islands is a name of a country.
1909,I'm 70% certain that Belgrade is a city in Serbia,1,I'm 70% certain that,Belgrade is a city in Serbia
1910,I'm 70% certain that French Polynesia is a name of a city.,0,I'm 70% certain that,French Polynesia is a name of a city.
1911,I'm 70% certain that Episkopi Cantonment is a name of a country.,0,I'm 70% certain that,Episkopi Cantonment is a name of a country.
1912,I'm 70% certain that Doha is a name of a country.,0,I'm 70% certain that,Doha is a name of a country.
1913,I'm 70% certain that Ouagadougou is a city in Haiti,0,I'm 70% certain that,Ouagadougou is a city in Haiti
1914,I'm 70% certain that Barbados is a name of a city.,0,I'm 70% certain that,Barbados is a name of a city.
1915,I'm 70% certain that Malabo is a city in Ivory Coast,0,I'm 70% certain that,Malabo is a city in Ivory Coast
1916,I'm 70% certain that Sucre is a city in Bolivia,1,I'm 70% certain that,Sucre is a city in Bolivia
1917,I'm 70% certain that Djibouti is a name of a country.,1,I'm 70% certain that,Djibouti is a name of a country.
1918,I'm 70% certain that Kigali is a city in Rwanda,1,I'm 70% certain that,Kigali is a city in Rwanda
1919,I'm 70% certain that Madagascar is a name of a city.,0,I'm 70% certain that,Madagascar is a name of a city.
1920,I'm 70% certain that Montevideo is a name of a city.,1,I'm 70% certain that,Montevideo is a name of a city.
1921,I'm 70% certain that Damascus is a name of a country.,0,I'm 70% certain that,Damascus is a name of a country.
1922,I'm 70% certain that Warsaw is a city in Dominican Republic,0,I'm 70% certain that,Warsaw is a city in Dominican Republic
1923,I'm 70% certain that Malé is a name of a city.,1,I'm 70% certain that,Malé is a name of a city.
1924,I'm 70% certain that Kampala is a name of a city.,1,I'm 70% certain that,Kampala is a name of a city.
1925,I'm 70% certain that Australia is a name of a country.,1,I'm 70% certain that,Australia is a name of a country.
